ticker,date,sector,ret4W,ret8W,ret12W,maxDD,aoLag,macroFilter,clean
CLX,2010-12-10,XLP,-0.21,6.04,10.44,-0.21,9,bull,1
CLX,2011-09-09,XLP,-1.41,-2.82,-2.51,-4.36,20,bear,1
CLX,2011-10-21,XLP,-6.21,-5.73,-1.33,-7.22,14,bear,1
CLX,2011-12-09,XLP,3.28,8.37,4.75,-0.05,7,bull,1
CLX,2013-09-20,XLP,3.81,14.22,13.79,-1.25,6,bull,1
CLX,2014-06-13,XLP,3.00,-1.22,0.52,-1.22,2,bull,1
CLX,2014-08-29,XLP,7.95,12.27,13.39,0.00,2,bull,1
CLX,2015-07-10,XLP,10.55,2.50,9.36,0.00,2,bull,1
CLX,2016-09-30,XLP,-4.27,-5.73,-2.77,-9.08,21,bull,1
CLX,2016-10-14,XLP,-6.54,-4.68,1.29,-6.54,19,bull,1
CLX,2016-11-25,XLP,3.14,3.58,14.82,-2.73,13,bull,1
CLX,2017-10-20,XLP,5.18,16.31,11.05,0.00,7,bull,1
CLX,2018-03-02,XLP,1.66,-8.89,-5.60,-12.27,20,bull,1
CLX,2018-05-18,XLP,9.82,14.60,20.35,0.00,9,bull,1
CLX,2019-05-17,XLP,6.68,7.49,8.32,0.00,9,bull,1
CLX,2019-06-07,XLP,-0.55,0.82,1.62,-2.25,6,bull,1
CLX,2019-10-25,XLP,-2.71,1.55,4.90,-3.35,13,bull,1
CLX,2019-11-22,XLP,4.38,7.82,13.46,0.00,9,bull,1
CLX,2020-12-18,XLP,-2.78,-7.99,-6.49,-10.42,51,bull,1
CLX,2021-03-12,XLP,0.60,-2.61,-4.74,-5.95,43,bull,1
CLX,2021-06-04,XLP,0.16,1.69,-7.32,-8.60,31,bull,1
CLX,2021-06-25,XLP,4.60,-3.12,-5.38,-7.38,28,bull,1
CLX,2021-09-10,XLP,-3.65,-3.09,-0.18,-4.86,17,bull,1
CLX,2021-10-29,XLP,6.87,4.18,9.56,0.00,10,bull,1
CLX,2022-03-04,XLP,-1.32,-0.09,3.56,-10.07,27,bear,1
CLX,2022-06-24,XLP,5.04,6.63,1.54,-0.45,11,bear,1
CLX,2022-10-21,XLP,8.64,7.02,8.14,0.00,5,bear,1
CLX,2023-10-20,XLP,14.45,16.70,17.85,-3.02,16,bear,1
CLX,2024-06-14,XLP,2.02,6.98,24.26,-0.36,11,bull,1
CLX,2025-02-21,XLP,-7.89,-11.11,-12.58,-13.55,51,bull,1
CLX,2025-04-17,XLP,-1.66,-11.18,-8.68,-14.02,44,bear,1
CLX,2025-05-16,XLP,-9.69,-7.14,-8.37,-12.57,40,bull,1
CLX,2025-07-03,XLP,-1.39,-4.36,0.64,-4.36,33,bull,1
CLX,2025-11-28,XLP,-8.72,5.13,15.81,-8.92,12,bull,1
XOM,2001-01-19,XLE,6.32,3.38,3.76,-2.69,16,bear,1
XOM,2001-02-09,XLE,0.15,-4.38,1.97,-10.44,13,bear,1
XOM,2001-04-12,XLE,7.41,9.56,6.41,0.00,4,bear,1
XOM,2001-08-24,XLE,-14.08,-2.78,-9.45,-14.08,29,bear,1
XOM,2002-08-16,XLE,-7.52,-6.27,-5.45,-10.94,32,bear,1
XOM,2002-10-11,XLE,0.87,2.45,3.47,-0.27,24,bear,1
XOM,2003-02-21,XLE,5.32,2.49,4.45,-0.47,5,bear,1
XOM,2003-12-05,XLE,10.47,10.90,15.36,0.00,2,bull,1
XOM,2005-11-11,XLE,3.50,5.15,8.62,-0.62,12,bull,1
XOM,2006-01-13,XLE,-2.01,-2.42,1.12,-2.42,3,bull,1
XOM,2006-06-23,XLE,10.03,19.48,11.79,0.00,3,bear,1
XOM,2008-02-15,XLE,0.63,3.81,4.51,-3.37,10,bear,1
XOM,2008-07-03,XLE,-9.69,-8.89,-8.17,-13.89,30,bear,1
XOM,2008-08-22,XLE,-0.86,-15.27,-7.75,-22.34,23,bear,0
XOM,2008-11-07,XLE,3.58,10.40,3.42,-0.37,12,bear,1
XOM,2009-03-20,XLE,1.00,5.20,12.31,0.00,27,bear,1
XOM,2009-07-24,XLE,-2.68,-2.58,1.77,-7.33,9,bull,1
XOM,2010-01-15,XLE,-5.62,-2.71,0.14,-6.84,40,bull,1
XOM,2010-02-26,XLE,2.37,6.52,-5.70,-5.70,34,bull,1
XOM,2010-06-11,XLE,-4.98,0.18,-0.15,-8.55,19,bear,1
XOM,2011-09-02,XLE,0.68,12.95,3.04,-3.92,11,bear,1
XOM,2012-06-15,XLE,2.70,6.96,8.75,-1.33,5,bull,1
XOM,2013-03-15,XLE,-0.43,1.56,3.04,-2.15,3,bull,1
XOM,2013-04-26,XLE,4.73,2.39,8.90,0.00,4,bull,1
XOM,2013-05-10,XLE,1.45,1.59,2.01,-0.73,2,bull,1
XOM,2013-09-13,XLE,-1.64,5.62,8.94,-2.35,9,bull,1
XOM,2014-10-24,XLE,3.19,-0.19,-2.88,-7.70,51,bull,1
XOM,2014-12-26,XLE,-2.49,-2.80,-8.62,-9.34,46,bull,1
XOM,2015-04-02,XLE,5.40,1.92,0.31,0.00,32,bull,1
XOM,2015-06-26,XLE,-4.67,-13.18,-12.52,-13.18,20,bull,1
XOM,2015-09-11,XLE,9.04,16.21,9.45,-0.01,9,bear,1
XOM,2015-12-24,XLE,-3.48,4.94,7.11,-5.85,9,bull,1
XOM,2016-10-07,XLE,-3.65,1.23,4.97,-3.65,11,bull,1
XOM,2016-11-25,XLE,4.12,-1.41,-5.29,-5.29,4,bull,1
XOM,2017-02-17,XLE,0.29,-0.09,1.92,-1.31,34,bull,1
XOM,2017-08-04,XLE,-3.61,3.20,5.38,-3.61,10,bull,1
XOM,2017-09-08,XLE,3.67,5.53,6.87,0.00,5,bull,1
XOM,2018-03-16,XLE,3.62,9.29,12.41,-2.97,12,bull,1
XOM,2018-08-31,XLE,6.05,-3.29,-4.88,-4.88,1,bull,1
XOM,2018-11-23,XLE,-9.76,-3.31,4.08,-9.76,16,bear,1
XOM,2019-01-11,XLE,4.29,11.39,16.29,0.00,9,bear,1
XOM,2019-06-07,XLE,2.08,-3.79,-7.03,-8.38,6,bull,1
XOM,2019-09-06,XLE,-2.76,-1.88,-2.77,-4.68,51,bull,1
XOM,2020-04-03,XLE,10.02,18.25,13.44,0.00,38,bear,1
XOM,2020-07-24,XLE,-3.71,-12.68,-19.93,-22.56,22,bull,0
XOM,2020-10-09,XLE,-5.64,22.81,21.45,-6.10,11,bull,1
XOM,2023-06-09,XLE,-3.94,0.03,6.60,-6.01,13,bull,1
XOM,2023-11-10,XLE,-3.17,-0.18,-0.82,-5.70,19,bull,1
XOM,2025-01-10,XLE,2.21,3.27,-1.16,-1.16,26,bull,1
XOM,2025-05-16,XLE,3.63,6.69,-1.28,-5.44,8,bull,1
CVX,2000-11-03,XLE,2.73,4.98,2.73,-2.72,16,bear,1
CVX,2000-12-29,XLE,-2.14,0.78,3.45,-6.08,8,bear,1
CVX,2001-10-12,XLE,-1.66,-3.37,-1.07,-7.56,24,bear,1
CVX,2001-12-14,XLE,4.06,-2.56,5.23,-2.56,15,bear,1
CVX,2002-03-01,XLE,5.58,-1.05,5.04,-1.64,4,bear,1
CVX,2002-08-16,XLE,-4.85,-6.42,-12.25,-12.25,41,bear,1
CVX,2002-10-11,XLE,-6.22,-4.05,-4.07,-7.49,33,bear,1
CVX,2002-12-06,XLE,-0.01,-5.78,-5.07,-7.04,25,bear,1
CVX,2004-10-22,XLE,1.82,-2.30,-1.20,-3.38,35,bear,1
CVX,2005-05-27,XLE,3.87,5.88,10.61,0.00,4,bull,1
CVX,2005-11-18,XLE,-1.03,3.87,-2.58,-2.58,3,bull,1
CVX,2006-01-20,XLE,-5.71,-5.69,-3.05,-10.80,1,bull,1
CVX,2006-03-17,XLE,2.80,7.35,1.80,0.00,6,bull,1
CVX,2006-06-23,XLE,9.78,15.47,6.08,0.00,1,bear,1
CVX,2008-02-15,XLE,2.08,6.22,16.50,-0.47,10,bear,1
CVX,2008-08-15,XLE,-0.01,-31.36,-12.81,-31.36,51,bear,0
CVX,2008-09-26,XLE,-26.50,-18.21,-17.79,-33.49,47,bear,0
CVX,2008-11-07,XLE,2.21,5.10,-3.14,-3.38,41,bear,1
CVX,2009-03-20,XLE,2.01,2.81,13.41,0.00,22,bear,1
CVX,2009-07-24,XLE,2.94,7.24,13.39,-0.70,4,bull,1
CVX,2010-02-26,XLE,2.95,14.34,3.97,0.00,6,bull,1
CVX,2010-06-11,XLE,-3.00,6.31,6.29,-9.11,10,bear,1
CVX,2011-09-02,XLE,-3.96,13.72,-3.51,-6.64,10,bear,1
CVX,2011-10-14,XLE,6.55,4.59,8.67,-7.41,4,bear,1
CVX,2012-06-15,XLE,1.61,8.84,10.14,-3.73,6,bull,1
CVX,2012-11-30,XLE,0.72,9.94,10.57,0.00,6,bull,1
CVX,2013-11-08,XLE,1.75,3.47,-7.12,-7.12,5,bull,1
CVX,2014-02-21,XLE,2.62,9.76,10.26,0.00,9,bull,1
CVX,2014-10-24,XLE,3.24,-1.67,-8.47,-10.86,51,bull,1
CVX,2014-12-26,XLE,-5.65,-3.18,-4.58,-9.47,51,bull,1
CVX,2015-02-13,XLE,-9.90,-5.20,-3.66,-9.90,51,bull,1
CVX,2015-04-02,XLE,3.57,-1.20,-5.42,-5.42,49,bull,1
CVX,2015-06-26,XLE,-8.11,-22.18,-20.14,-22.18,37,bull,0
CVX,2015-09-04,XLE,6.36,18.53,19.25,-1.15,27,bear,1
CVX,2016-02-12,XLE,12.11,14.18,20.74,-0.02,4,bear,1
CVX,2017-04-13,XLE,-0.13,1.32,-1.45,-1.82,20,bull,1
CVX,2017-05-26,XLE,0.27,-1.40,2.71,-1.54,14,bull,1
CVX,2017-06-09,XLE,-2.74,3.49,3.25,-2.96,12,bull,1
CVX,2017-07-28,XLE,1.11,9.58,10.84,-0.52,5,bull,1
CVX,2018-03-09,XLE,-2.10,7.09,6.57,-3.62,8,bull,1
CVX,2018-09-21,XLE,-2.47,-0.77,-5.13,-7.93,23,bull,1
CVX,2018-11-16,XLE,-4.39,-5.48,-1.24,-12.47,15,bear,1
CVX,2019-01-11,XLE,4.48,9.16,13.46,0.00,7,bear,1
CVX,2019-09-06,XLE,-3.73,-1.73,0.02,-3.73,51,bull,1
CVX,2019-11-08,XLE,-1.45,1.05,-10.53,-10.53,51,bull,1
CVX,2019-12-27,XLE,-7.02,-8.32,-50.05,-50.05,50,bull,0
CVX,2020-02-14,XLE,-24.22,-23.41,-13.27,-46.05,43,bull,0
CVX,2020-04-03,XLE,19.08,23.79,16.72,0.00,36,bear,1
CVX,2020-07-24,XLE,-4.21,-11.95,-17.94,-19.85,20,bull,0
CVX,2020-10-09,XLE,-3.85,27.92,15.81,-6.08,9,bull,1
CVX,2021-08-27,XLE,1.99,14.36,14.77,-2.61,8,bull,1
CVX,2021-09-24,XLE,12.13,12.53,14.23,0.00,4,bull,1
CVX,2022-07-22,XLE,10.34,9.47,12.05,0.00,4,bear,1
CVX,2022-10-07,XLE,14.62,14.00,13.03,0.00,3,bear,1
CVX,2023-03-10,XLE,5.00,0.34,-1.18,-4.59,27,bear,1
CVX,2023-06-09,XLE,-2.92,0.28,4.40,-4.73,14,bull,1
CVX,2023-12-01,XLE,3.00,2.99,7.93,-1.77,18,bull,1
CVX,2024-02-09,XLE,0.28,8.12,7.22,0.00,8,bull,1
CVX,2024-08-30,XLE,-1.66,1.93,10.85,-6.35,12,bull,1
CVX,2024-09-13,XLE,7.69,11.61,11.52,0.00,10,bull,1
CVX,2025-01-10,XLE,-0.34,3.21,-5.41,-5.41,3,bull,1
CVX,2025-05-09,XLE,2.49,8.46,10.67,-0.19,11,bear,1
CVX,2025-12-26,XLE,11.13,23.81,35.79,0.00,2,bull,1
COP,2000-12-29,XLE,0.00,-2.65,-3.78,-3.78,19,bear,1
COP,2001-03-16,XLE,2.98,8.89,14.36,-1.02,8,bear,1
COP,2001-04-06,XLE,4.93,17.75,4.09,0.00,5,bear,1
COP,2001-07-20,XLE,6.34,7.33,5.39,-1.14,6,bear,1
COP,2001-10-19,XLE,-5.02,3.76,8.60,-5.02,11,bear,1
COP,2001-12-07,XLE,5.61,3.43,4.57,-0.81,4,bear,1
COP,2002-06-28,XLE,-19.34,-11.36,-16.51,-19.34,36,bear,0
COP,2002-08-16,XLE,0.23,-11.73,-4.23,-11.73,29,bear,1
COP,2002-10-25,XLE,3.10,6.03,2.16,-0.85,19,bear,1
COP,2005-07-08,XLE,6.35,11.39,16.63,-1.48,40,bull,1
COP,2006-03-17,XLE,9.42,6.24,-0.37,-0.37,4,bull,1
COP,2006-06-23,XLE,3.87,8.96,-4.66,-4.66,3,bear,1
COP,2006-10-06,XLE,5.72,16.82,24.76,0.00,9,bull,1
COP,2008-02-15,XLE,-1.40,0.00,12.88,-4.78,12,bear,1
COP,2008-04-11,XLE,12.88,17.88,17.46,0.00,4,bear,1
COP,2008-08-15,XLE,-5.45,-37.90,-32.96,-37.90,51,bear,0
COP,2008-11-07,XLE,-7.39,6.34,-7.85,-9.19,41,bear,1
COP,2009-07-24,XLE,-0.59,5.26,16.86,-1.69,4,bull,1
COP,2010-07-30,XLE,-3.26,2.06,11.68,-3.26,1,bear,1
COP,2011-09-02,XLE,-4.70,9.04,0.53,-5.92,17,bear,1
COP,2011-10-14,XLE,4.57,4.29,5.32,-4.13,11,bear,1
COP,2012-06-01,XLE,9.16,8.64,11.39,0.00,28,bear,1
COP,2014-02-21,XLE,4.33,15.60,20.69,0.00,8,bull,1
COP,2014-10-31,XLE,-8.43,-3.15,-10.40,-13.44,51,bull,1
COP,2014-12-26,XLE,-7.48,-2.54,-7.66,-10.85,51,bull,1
COP,2015-06-19,XLE,-8.26,-19.08,-23.00,-26.20,51,bull,0
COP,2015-08-14,XLE,-4.84,12.72,13.56,-8.80,43,bull,1
COP,2016-02-19,XLE,30.88,32.95,30.88,0.00,16,bear,1
COP,2016-08-12,XLE,2.13,6.89,3.97,-3.63,2,bull,1
COP,2016-10-07,XLE,-2.73,9.46,14.06,-5.50,3,bull,1
COP,2017-06-09,XLE,-4.06,2.27,-0.69,-4.26,16,bull,1
COP,2017-07-28,XLE,-3.71,8.44,11.62,-4.75,9,bull,1
COP,2018-11-23,XLE,-6.27,6.43,10.51,-6.27,51,bear,1
COP,2019-01-04,XLE,7.73,8.62,5.17,0.00,48,bear,1
COP,2019-04-12,XLE,-7.64,-12.05,-10.65,-12.26,34,bull,1
COP,2019-05-24,XLE,0.75,1.26,-13.61,-13.61,28,bull,1
COP,2019-09-06,XLE,-0.24,7.38,12.63,-0.24,13,bull,1
COP,2020-04-03,XLE,18.93,29.42,23.80,0.00,36,bear,1
COP,2020-07-24,XLE,-5.26,-10.95,-15.09,-17.90,20,bull,0
COP,2020-10-09,XLE,-15.85,27.62,15.28,-17.49,9,bull,0
COP,2020-11-20,XLE,3.35,13.80,20.04,-0.40,3,bull,1
COP,2022-07-22,XLE,19.85,28.95,36.29,0.00,5,bear,1
COP,2023-03-10,XLE,2.58,-3.10,-0.69,-9.43,21,bear,1
COP,2023-06-02,XLE,1.83,13.94,15.02,-1.85,9,bull,1
COP,2024-02-16,XLE,8.56,18.66,11.14,0.00,6,bull,1
COP,2024-06-14,XLE,3.43,-0.71,-2.39,-3.31,51,bull,1
COP,2024-08-30,XLE,-7.97,-8.11,-1.11,-9.04,51,bull,1
COP,2024-10-11,XLE,1.70,-5.93,-7.87,-13.31,46,bull,1
COP,2025-01-10,XLE,-3.49,-10.36,-14.65,-14.65,33,bull,1
COP,2025-03-14,XLE,-12.69,-10.47,-11.09,-13.16,24,bear,1
COP,2025-05-09,XLE,-0.70,6.66,5.61,-3.01,16,bear,1
COP,2025-11-14,XLE,5.55,7.73,18.90,-3.47,6,bull,1
EOG,2001-04-20,XLE,12.63,-6.82,-22.13,-22.13,3,bear,0
EOG,2001-07-13,XLE,-4.35,-3.88,-7.41,-16.48,24,bear,0
EOG,2001-10-05,XLE,10.02,11.29,24.87,0.00,12,bear,1
EOG,2002-02-22,XLE,18.05,21.56,24.76,0.00,2,bear,1
EOG,2002-08-09,XLE,-2.28,-1.52,6.14,-4.31,16,bear,1
EOG,2003-08-08,XLE,5.32,7.24,6.38,0.00,3,bull,1
EOG,2005-04-08,XLE,5.23,9.36,23.77,-7.68,17,bull,1
EOG,2006-03-17,XLE,-0.73,-4.92,-17.12,-17.12,5,bull,0
EOG,2006-06-23,XLE,-0.18,2.83,-7.25,-7.25,21,bear,1
EOG,2006-09-22,XLE,6.63,9.93,10.44,0.00,8,bull,1
EOG,2007-01-26,XLE,3.49,8.97,12.96,0.00,4,bull,1
EOG,2007-09-07,XLE,10.74,25.27,18.56,0.00,5,bull,1
EOG,2008-08-15,XLE,-5.00,-37.67,-16.26,-37.67,40,bear,0
EOG,2008-10-24,XLE,13.42,-1.38,-3.04,-3.04,30,bear,1
EOG,2009-03-20,XLE,-2.79,10.43,25.59,-4.26,9,bear,1
EOG,2010-09-10,XLE,7.87,-3.74,1.83,-3.74,20,bull,1
EOG,2010-12-03,XLE,-2.49,9.55,19.40,-3.19,8,bull,1
EOG,2011-07-22,XLE,-17.83,-15.40,-21.04,-33.37,19,bull,0
EOG,2011-09-09,XLE,-12.21,19.41,20.45,-16.77,12,bear,0
EOG,2011-10-14,XLE,23.85,23.54,21.97,0.00,7,bear,1
EOG,2012-06-22,XLE,13.46,27.13,34.48,0.00,9,bull,1
EOG,2012-07-06,XLE,17.99,19.70,23.85,0.00,7,bull,1
EOG,2014-05-09,XLE,6.88,14.15,5.75,0.00,50,bull,1
EOG,2015-01-02,XLE,-3.30,-2.55,-1.63,-7.25,16,bull,1
EOG,2015-03-27,XLE,6.99,-0.16,-2.36,-2.36,4,bull,1
EOG,2015-06-19,XLE,-8.62,-9.27,-12.42,-16.27,45,bull,0
EOG,2015-08-14,XLE,-3.48,9.22,6.89,-8.93,37,bull,1
EOG,2016-01-22,XLE,5.59,14.56,14.92,0.00,14,bear,1
EOG,2017-05-19,XLE,-5.64,-1.89,-5.46,-6.42,20,bull,1
EOG,2017-06-30,XLE,5.61,-6.47,4.64,-6.93,14,bull,1
EOG,2017-09-08,XLE,10.84,20.63,18.79,0.00,4,bull,1
EOG,2018-11-23,XLE,-13.35,0.57,-0.22,-13.35,51,bear,1
EOG,2019-01-11,XLE,-4.30,-10.57,2.04,-10.57,51,bear,1
EOG,2019-06-07,XLE,4.69,-2.21,-12.02,-14.91,31,bull,1
EOG,2019-09-06,XLE,-7.22,-6.53,-6.86,-15.34,18,bull,0
EOG,2019-11-01,XLE,-0.35,16.85,12.60,-0.35,10,bull,1
EOG,2020-04-03,XLE,12.78,28.98,23.39,0.00,36,bear,1
EOG,2020-07-24,XLE,-11.52,-16.99,-22.94,-29.02,20,bull,0
EOG,2020-10-09,XLE,-7.03,42.50,34.08,-7.94,9,bull,1
EOG,2021-08-27,XLE,12.16,32.73,23.61,-3.58,6,bull,1
EOG,2022-07-22,XLE,17.57,21.67,21.54,0.00,7,bear,1
EOG,2023-03-31,XLE,4.93,-3.28,-6.18,-6.18,18,bull,1
EOG,2023-06-09,XLE,-0.04,12.43,13.45,-8.11,8,bull,1
EOG,2024-02-16,XLE,8.13,19.14,15.35,-1.50,7,bull,1
EOG,2024-10-11,XLE,1.99,-2.81,-3.75,-9.48,1,bull,1
EOG,2025-01-10,XLE,-3.05,-4.00,-15.27,-15.27,2,bull,0
EOG,2025-03-28,XLE,-9.88,-12.18,-0.11,-14.26,25,bear,1
EOG,2025-05-09,XLE,2.64,10.83,5.80,-2.29,19,bear,1
EOG,2025-08-22,XLE,-4.22,-11.45,-7.97,-12.13,4,bull,1
EOG,2025-11-07,XLE,6.41,1.76,7.41,-3.30,15,bull,1
EOG,2026-01-16,XLE,14.63,26.85,29.31,0.00,5,bull,1
SLB,2000-12-15,XLE,12.96,8.97,-3.98,-16.13,5,bear,0
SLB,2001-03-09,XLE,-15.66,-8.38,-8.56,-16.15,43,bear,0
SLB,2001-03-23,XLE,-3.25,9.11,-8.51,-8.51,41,bear,1
SLB,2001-07-20,XLE,-2.47,-5.42,-11.19,-14.92,24,bear,1
SLB,2001-10-19,XLE,-4.53,10.08,9.24,-4.53,11,bear,1
SLB,2002-06-28,XLE,-12.90,-6.37,-15.22,-18.28,26,bear,0
SLB,2002-08-02,XLE,14.20,5.24,4.69,-3.08,21,bear,1
SLB,2002-10-25,XLE,9.82,11.10,3.21,0.00,9,bear,1
SLB,2003-02-07,XLE,7.49,1.01,16.19,0.00,14,bear,1
SLB,2003-04-17,XLE,21.91,24.43,22.10,0.00,4,bull,1
SLB,2003-11-28,XLE,18.26,27.86,35.01,0.00,2,bull,1
SLB,2006-05-19,XLE,-9.65,5.58,-0.80,-9.65,28,bull,1
SLB,2006-06-23,XLE,4.33,8.66,-4.25,-4.25,23,bear,1
SLB,2007-01-26,XLE,3.37,10.60,20.41,-0.36,3,bull,1
SLB,2008-02-15,XLE,-0.21,8.03,25.20,-3.85,10,bear,1
SLB,2008-09-26,XLE,-44.76,-47.69,-52.76,-54.35,33,bear,0
SLB,2008-11-07,XLE,-23.56,-10.77,-20.18,-23.56,27,bear,0
SLB,2010-06-18,XLE,-6.36,-2.92,-1.64,-9.20,18,bull,1
SLB,2010-09-17,XLE,11.02,27.56,40.73,0.00,5,bull,1
SLB,2011-09-09,XLE,-12.76,4.42,4.84,-16.81,23,bear,0
SLB,2011-10-14,XLE,7.89,4.90,-4.12,-6.44,18,bear,1
SLB,2011-12-30,XLE,12.22,17.31,7.51,-0.78,7,bull,1
SLB,2012-04-20,XLE,-10.66,-6.91,-6.55,-13.77,17,bull,1
SLB,2012-06-15,XLE,0.39,13.38,10.51,-7.37,9,bull,1
SLB,2012-11-30,XLE,-5.11,11.02,9.04,-5.11,2,bull,1
SLB,2013-04-26,XLE,1.80,-0.27,13.30,-1.96,2,bull,1
SLB,2013-07-05,XLE,11.88,9.67,20.34,0.00,2,bull,1
SLB,2014-10-24,XLE,0.65,-9.57,-15.97,-17.34,27,bull,0
SLB,2014-12-26,XLE,-5.89,-0.86,-4.91,-7.16,18,bull,1
SLB,2015-07-24,XLE,-6.51,-11.93,-9.54,-14.63,35,bull,1
SLB,2015-09-25,XLE,7.48,5.83,-7.03,-7.03,26,bear,1
SLB,2016-01-15,XLE,12.38,19.88,18.04,0.00,10,bear,1
SLB,2017-05-26,XLE,-5.25,-4.39,-9.00,-9.00,33,bull,1
SLB,2017-07-07,XLE,3.78,-1.89,8.04,-2.70,27,bull,1
SLB,2017-11-24,XLE,9.76,24.37,8.63,0.00,7,bull,1
SLB,2018-03-16,XLE,2.80,7.53,5.81,-2.97,8,bull,1
SLB,2018-04-20,XLE,7.31,-2.76,-0.94,-3.13,3,bull,1
SLB,2018-07-06,XLE,-1.70,-5.77,-8.38,-10.22,51,bull,1
SLB,2018-08-31,XLE,-2.77,-15.57,-25.99,-25.99,51,bull,0
SLB,2018-09-21,XLE,-4.35,-21.12,-35.31,-35.31,51,bull,0
SLB,2018-11-30,XLE,-17.93,0.91,0.60,-19.95,51,bull,0
SLB,2019-01-04,XLE,13.99,16.92,12.73,0.00,50,bear,1
SLB,2019-06-07,XLE,11.15,5.11,-8.90,-10.03,28,bull,1
SLB,2019-09-06,XLE,-6.78,0.70,5.85,-6.78,15,bull,1
SLB,2019-11-01,XLE,5.11,17.80,5.35,0.00,7,bull,1
SLB,2020-02-21,XLE,-57.23,-54.24,-52.23,-58.79,41,bull,0
SLB,2020-04-03,XLE,10.22,29.25,22.85,0.00,35,bear,1
SLB,2020-10-16,XLE,20.24,54.15,66.92,-0.20,7,bull,1
SLB,2020-11-06,XLE,54.99,44.28,46.79,0.00,4,bull,1
SLB,2021-12-23,XLE,22.96,36.42,34.79,0.00,3,bull,1
SLB,2022-07-22,XLE,5.85,9.92,20.78,-1.17,13,bear,1
SLB,2023-06-02,XLE,5.58,22.84,21.36,0.00,7,bull,1
SLB,2023-12-15,XLE,-4.29,-9.27,-2.88,-9.27,51,bull,1
SLB,2024-02-16,XLE,8.85,7.06,-0.14,-1.87,51,bull,1
SLB,2024-05-24,XLE,-0.63,8.10,-2.54,-6.41,51,bull,1
SLB,2024-06-28,XLE,3.50,-4.37,-9.51,-14.74,51,bull,1
SLB,2024-09-13,XLE,12.06,8.06,3.16,-0.50,51,bull,1
SLB,2025-01-10,XLE,4.71,7.87,-9.31,-9.31,44,bull,1
SLB,2025-05-09,XLE,-1.13,4.07,-3.52,-4.34,27,bear,1
SLB,2025-08-22,XLE,-2.53,-7.62,4.58,-10.20,12,bull,1
SLB,2025-10-24,XLE,1.00,7.09,31.41,0.00,3,bull,1
MPC,2012-06-01,XLE,27.47,33.48,39.32,0.00,4,bear,1
MPC,2013-07-26,XLE,5.02,-9.74,-1.03,-9.74,18,bull,1
MPC,2013-10-11,XLE,6.54,30.37,31.95,0.00,7,bull,1
MPC,2014-08-01,XLE,9.51,2.29,3.23,-4.64,4,bull,1
MPC,2014-10-24,XLE,13.58,2.19,-9.10,-9.10,3,bull,1
MPC,2015-07-17,XLE,-4.98,-17.81,-14.78,-20.87,51,bull,0
MPC,2015-09-11,XLE,3.70,16.92,16.90,-3.72,48,bear,1
MPC,2015-09-25,XLE,2.66,18.87,7.01,0.00,46,bear,1
MPC,2016-02-26,XLE,7.74,21.16,8.00,0.00,24,bear,1
MPC,2016-06-10,XLE,0.00,15.14,17.28,-7.97,9,bull,1
MPC,2018-11-23,XLE,-8.08,7.06,5.54,-8.08,46,bear,1
MPC,2019-03-22,XLE,-2.43,-14.38,-20.95,-24.20,29,bull,0
MPC,2019-06-14,XLE,15.68,0.90,10.64,-3.63,17,bull,1
MPC,2019-09-06,XLE,15.76,26.68,16.56,0.00,5,bull,1
MPC,2020-02-14,XLE,-56.84,-55.61,-42.79,-67.18,41,bull,0
MPC,2020-04-09,XLE,28.87,64.88,43.10,-0.70,33,bear,1
MPC,2020-10-09,XLE,4.85,44.50,39.28,-2.49,7,bull,1
MPC,2023-06-02,XLE,7.06,21.04,32.90,0.00,8,bull,1
MPC,2024-07-19,XLE,9.00,-0.48,-0.07,-0.48,45,bull,1
MPC,2024-08-16,XLE,-8.70,-8.32,-14.19,-20.12,41,bull,0
MPC,2024-10-04,XLE,-16.78,-8.69,-20.66,-22.00,34,bull,0
MPC,2024-11-15,XLE,-7.07,-9.17,-4.15,-14.84,28,bull,1
MPC,2025-01-10,XLE,5.52,-2.76,-14.41,-14.41,20,bull,1
MPC,2025-04-17,XLE,28.50,30.84,41.64,0.00,6,bear,1
MPC,2025-05-02,XLE,14.22,18.96,21.91,0.00,4,bear,1
MPC,2026-01-09,XLE,15.23,26.24,37.90,-0.45,5,bull,1
PSX,2013-07-19,XLE,-1.55,-0.10,4.80,-1.55,15,bull,1
PSX,2013-09-20,XLE,9.58,16.52,24.33,0.00,6,bull,1
PSX,2014-10-31,XLE,-6.34,-6.82,-12.12,-21.98,19,bull,0
PSX,2015-01-02,XLE,-2.73,9.26,8.07,-15.85,10,bull,0
PSX,2015-01-23,XLE,13.62,15.86,14.61,0.00,7,bull,1
PSX,2015-09-25,XLE,6.94,18.33,3.99,0.00,2,bear,1
PSX,2016-01-15,XLE,-3.43,10.99,10.51,-3.43,9,bear,1
PSX,2016-06-03,XLE,-0.44,-5.08,-1.09,-6.59,23,bull,1
PSX,2016-08-05,XLE,1.57,3.73,3.19,0.00,14,bull,1
PSX,2017-04-28,XLE,-1.80,1.79,5.06,-3.15,11,bull,1
PSX,2018-03-09,XLE,1.11,20.54,24.90,-2.63,3,bull,1
PSX,2018-11-23,XLE,-7.44,7.08,8.75,-7.44,34,bear,1
PSX,2019-06-07,XLE,13.19,16.37,16.38,0.00,6,bull,1
