ticker,date,sector,ret4W,ret8W,ret12W,maxDD,aoLag,macroFilter,clean
CSCO,2022-10-21,XLK,6.05,4.03,2.50,-2.45,5,bear,1
CSCO,2023-05-26,XLK,3.44,4.14,11.36,-0.72,1,bull,1
CSCO,2023-12-15,XLK,2.36,-3.29,-2.32,-3.37,38,bull,1
CSCO,2024-03-15,XLK,-2.93,-3.23,-8.24,-8.24,25,bull,1
CSCO,2024-06-07,XLK,3.72,-0.46,6.17,-0.46,13,bull,1
CSCO,2024-06-28,XLK,0.02,8.34,13.65,-2.53,10,bull,1
IBM,2000-11-03,XLK,4.30,1.08,18.57,-8.60,15,bear,1
IBM,2001-01-05,XLK,19.39,5.84,4.41,-3.95,6,bear,1
IBM,2001-03-30,XLK,18.28,15.25,15.88,-1.79,5,bear,1
IBM,2001-10-05,XLK,13.13,19.40,24.55,0.00,5,bear,1
IBM,2002-03-01,XLK,-7.46,-22.18,-23.45,-24.18,38,bear,0
IBM,2002-05-17,XLK,-17.27,-13.36,-4.51,-20.10,27,bear,0
IBM,2002-07-12,XLK,10.21,0.69,-11.22,-21.39,19,bear,0
IBM,2002-10-18,XLK,13.24,7.01,9.04,0.00,5,bear,1
IBM,2003-08-22,XLK,8.58,7.82,8.07,0.00,2,bull,1
IBM,2004-05-28,XLK,-0.59,-0.56,-2.99,-4.66,23,bull,1
IBM,2004-08-06,XLK,3.40,3.34,11.17,0.00,13,bear,1
IBM,2005-05-20,XLK,-4.01,9.52,7.34,-4.01,23,bull,1
IBM,2006-03-03,XLK,1.12,1.73,-2.51,-2.51,5,bull,1
IBM,2006-05-19,XLK,-4.52,-7.29,-1.05,-8.89,17,bull,1
IBM,2006-06-23,XLK,0.18,3.98,5.71,-4.23,12,bear,1
IBM,2007-11-30,XLK,-7.10,0.20,4.59,-10.28,15,bull,1
IBM,2008-02-08,XLK,8.54,9.27,16.86,0.00,5,bear,1
IBM,2008-09-26,XLK,-10.12,-21.11,-21.37,-27.61,28,bear,0
IBM,2008-11-07,XLK,2.33,5.44,19.68,-6.78,22,bear,1
IBM,2010-06-11,XLK,-1.63,-1.75,-1.66,-6.37,5,bear,1
IBM,2010-09-17,XLK,4.15,8.16,8.12,0.00,1,bull,1
IBM,2011-09-09,XLK,10.14,8.32,12.47,-2.11,2,bear,1
IBM,2012-08-03,XLK,0.11,5.67,-2.94,-3.02,3,bull,1
IBM,2012-11-23,XLK,-0.13,7.84,5.80,-0.13,10,bull,1
IBM,2013-07-19,XLK,-6.05,-3.71,-11.94,-11.94,34,bull,1
IBM,2013-09-13,XLK,-8.55,-3.59,-9.06,-9.06,26,bull,1
IBM,2013-11-08,XLK,-5.67,2.22,-3.24,-5.67,18,bull,1
IBM,2014-02-28,XLK,2.18,2.00,-1.77,-2.91,2,bull,1
IBM,2014-06-27,XLK,0.33,2.00,0.81,-1.01,3,bull,1
IBM,2014-11-21,XLK,0.10,-3.88,0.91,-5.46,24,bull,1
IBM,2015-09-11,XLK,4.07,-8.83,-6.88,-8.83,28,bear,1
IBM,2015-11-27,XLK,-2.00,-11.14,-5.98,-13.81,17,bull,1
IBM,2016-02-19,XLK,12.06,12.47,11.53,0.00,5,bear,1
IBM,2016-11-11,XLK,3.95,4.33,11.40,-0.23,1,bull,1
IBM,2017-05-26,XLK,1.17,-5.10,-5.47,-8.12,25,bull,1
IBM,2017-08-25,XLK,0.69,6.66,5.39,-1.13,12,bull,1
IBM,2018-05-25,XLK,-1.59,2.25,2.88,-1.59,18,bull,1
IBM,2018-07-13,XLK,-0.20,1.35,-3.76,-3.76,11,bull,1
IBM,2018-11-16,XLK,-5.33,5.66,17.78,-5.33,14,bear,1
IBM,2019-01-11,XLK,11.48,12.61,16.58,0.00,6,bear,1
IBM,2019-09-13,XLK,-5.49,-5.27,-5.41,-6.10,2,bull,1
IBM,2019-11-15,XLK,0.93,2.96,12.18,-0.83,12,bull,1
IBM,2019-12-20,XLK,3.91,10.77,-29.48,-29.48,7,bull,0
IBM,2020-04-03,XLK,1.23,8.69,-1.48,-3.72,27,bear,1
IBM,2020-07-24,XLK,1.73,-3.25,-5.65,-5.65,11,bull,1
IBM,2020-10-02,XLK,-10.76,-0.46,-1.49,-12.62,1,bull,1
IBM,2020-11-27,XLK,-1.04,-6.36,-6.50,-6.75,3,bull,1
IBM,2021-02-26,XLK,8.47,15.51,17.02,0.00,3,bull,1
IBM,2021-11-26,XLK,12.47,13.18,4.49,0.00,22,bull,1
IBM,2022-03-25,XLK,1.58,7.01,9.15,-2.76,5,bull,1
IBM,2022-10-07,XLK,19.27,22.50,19.71,0.00,6,bear,1
IBM,2022-10-21,XLK,7.12,2.27,1.94,-1.12,4,bear,1
IBM,2023-03-03,XLK,4.03,-1.43,5.56,-2.08,21,bull,1
IBM,2023-03-31,XLK,-5.25,1.47,2.54,-5.87,17,bull,1
IBM,2023-05-26,XLK,1.05,8.33,9.76,-2.26,9,bull,1
IBM,2025-08-29,XLK,16.03,23.69,24.16,0.00,5,bull,1
INTC,2000-09-01,XLK,-38.91,-29.73,-47.80,-47.80,51,bull,0
INTC,2000-10-20,XLK,-5.26,-28.98,-27.64,-35.19,51,bear,0
INTC,2001-10-12,XLK,26.83,37.76,43.06,0.00,6,bear,1
INTC,2002-05-17,XLK,-34.65,-34.93,-34.58,-41.70,45,bear,0
INTC,2002-07-12,XLK,0.54,-14.05,-18.39,-26.49,37,bear,0
INTC,2003-01-17,XLK,5.87,19.24,17.73,-5.05,10,bear,1
INTC,2004-04-02,XLK,-3.29,2.81,-3.80,-5.99,46,bull,1
INTC,2004-05-21,XLK,-2.70,-20.60,-24.27,-24.48,39,bull,0
INTC,2004-08-06,XLK,-4.59,-4.68,8.35,-7.00,28,bear,1
INTC,2004-08-20,XLK,-8.58,-3.27,9.72,-8.95,26,bear,1
INTC,2004-09-17,XLK,5.81,20.02,13.11,0.00,22,bull,1
INTC,2005-10-21,XLK,14.92,11.32,-6.73,-6.73,7,bear,1
INTC,2006-02-24,XLK,-4.23,-1.67,-10.33,-10.33,30,bull,1
INTC,2006-06-23,XLK,-4.32,-0.53,0.37,-9.74,13,bear,1
INTC,2007-04-05,XLK,8.90,6.70,20.63,0.00,4,bull,1
INTC,2008-02-08,XLK,2.73,5.62,16.21,-1.44,15,bear,1
INTC,2008-07-18,XLK,6.72,-12.63,-29.58,-30.99,4,bear,0
INTC,2008-10-17,XLK,-8.19,1.12,-3.78,-8.19,26,bear,1
INTC,2010-07-16,XLK,-12.82,-13.28,-10.93,-17.15,19,bear,0
INTC,2010-09-17,XLK,2.12,8.82,10.49,-0.53,10,bull,1
INTC,2011-04-15,XLK,8.20,-1.26,4.24,-1.26,3,bull,1
INTC,2011-09-09,XLK,6.96,13.11,13.84,-2.89,5,bear,1
INTC,2012-06-15,XLK,-5.25,-2.25,-13.24,-13.24,1,bull,1
INTC,2012-08-03,XLK,-10.01,-15.62,-17.93,-20.89,38,bull,0
INTC,2012-10-05,XLK,-3.17,-6.17,-1.49,-8.92,29,bull,1
INTC,2012-12-14,XLK,2.34,1.69,2.94,-2.58,19,bull,1
INTC,2015-04-17,XLK,4.27,-0.03,-8.14,-9.07,27,bull,1
INTC,2015-07-17,XLK,-5.35,3.42,17.75,-5.35,14,bull,1
INTC,2016-02-12,XLK,13.83,9.58,4.18,0.00,7,bear,1
INTC,2016-05-27,XLK,3.57,10.25,11.51,-0.22,5,bull,1
INTC,2017-07-21,XLK,-1.81,5.30,14.50,-1.81,9,bull,1
INTC,2018-08-31,XLK,1.25,1.42,6.16,-5.27,23,bull,1
INTC,2018-09-21,XLK,-3.38,-1.59,-5.18,-6.96,20,bull,1
INTC,2018-10-19,XLK,1.86,-1.86,7.66,-1.86,16,bull,1
INTC,2018-11-02,XLK,-3.89,-1.85,1.29,-6.80,14,bear,1
INTC,2019-01-11,XLK,5.02,10.45,14.70,-4.37,4,bear,1
INTC,2019-06-07,XLK,8.08,-0.45,10.24,-2.66,8,bull,1
INTC,2019-09-06,XLK,-0.86,10.91,8.13,-3.46,4,bull,1
INTC,2020-04-03,XLK,4.43,12.60,3.48,0.00,4,bear,1
INTC,2020-07-17,XLK,-2.59,-1.38,7.06,-5.65,27,bull,1
INTC,2020-08-28,XLK,1.86,-11.58,-5.25,-11.58,21,bull,1
INTC,2020-11-27,XLK,-4.16,6.78,16.92,-9.45,8,bull,1
INTC,2021-08-13,XLK,4.33,4.71,-3.27,-5.79,51,bull,1
INTC,2021-08-27,XLK,0.65,-8.43,-8.84,-8.84,51,bull,1
INTC,2021-11-12,XLK,2.22,12.48,-3.82,-3.82,51,bull,1
INTC,2022-03-04,XLK,2.60,-3.34,-5.32,-9.12,51,bear,1
INTC,2022-05-27,XLK,-16.25,-16.32,-23.12,-23.12,45,bear,0
INTC,2022-07-15,XLK,-9.74,-25.41,-33.90,-34.39,38,bear,0
INTC,2022-09-16,XLK,-2.00,8.54,-2.18,-6.54,29,bear,1
INTC,2022-10-07,XLK,17.45,8.99,10.88,0.00,26,bear,1
INTC,2023-03-17,XLK,3.20,1.94,23.88,-1.40,3,bull,1
INTC,2024-05-17,XLK,1.20,7.36,-32.06,-35.84,42,bull,0
INTC,2024-08-30,XLK,19.59,22.82,27.32,0.00,27,bull,1
INTC,2025-01-10,XLK,9.82,11.91,-8.14,-11.12,8,bull,1
INTC,2025-05-09,XLK,-7.02,8.17,-7.89,-10.85,9,bear,1
KLAC,2000-08-18,XLK,-26.86,-41.93,-49.74,-55.74,30,bull,0
KLAC,2000-10-27,XLK,-13.79,4.66,33.77,-18.45,20,bear,0
KLAC,2001-10-12,XLK,36.89,44.89,55.68,0.00,8,bear,1
KLAC,2002-07-05,XLK,-16.78,-26.85,-38.54,-38.54,29,bear,0
KLAC,2002-08-30,XLK,-15.98,16.70,37.86,-15.98,21,bear,0
KLAC,2002-10-04,XLK,28.74,37.25,35.51,0.00,16,bear,1
KLAC,2003-02-28,XLK,12.83,24.63,36.69,0.00,4,bear,1
KLAC,2004-03-05,XLK,-1.05,-18.97,-12.77,-21.45,36,bull,0
KLAC,2004-04-02,XLK,-18.10,-11.84,-11.86,-20.62,32,bull,0
KLAC,2004-05-21,XLK,-0.44,-19.55,-22.17,-25.74,25,bull,0
KLAC,2004-08-20,XLK,4.92,13.90,20.10,-3.74,12,bear,1
KLAC,2005-04-22,XLK,17.00,15.89,29.01,0.00,9,bull,1
KLAC,2005-05-13,XLK,6.62,11.07,10.68,-0.09,6,bull,1
KLAC,2006-04-21,XLK,-15.66,-16.34,-18.92,-18.92,25,bull,0
KLAC,2006-06-23,XLK,1.90,2.96,5.00,-6.06,16,bear,1
KLAC,2007-10-19,XLK,-7.72,-4.70,-16.03,-19.72,33,bull,0
KLAC,2007-11-16,XLK,3.27,-9.01,-14.92,-14.92,29,bear,1
KLAC,2007-11-30,XLK,-13.60,-12.41,-16.60,-18.82,27,bull,0
KLAC,2008-02-08,XLK,-11.52,1.52,7.36,-12.35,17,bear,1
KLAC,2008-07-18,XLK,6.58,-7.81,-42.40,-42.40,40,bear,0
KLAC,2008-11-07,XLK,16.74,21.42,12.94,-8.76,24,bear,1
KLAC,2010-02-19,XLK,4.39,18.37,3.78,-1.17,12,bull,1
KLAC,2010-06-18,XLK,4.38,-0.54,3.92,-8.94,15,bull,1
KLAC,2010-09-17,XLK,7.59,9.84,19.07,0.00,2,bull,1
KLAC,2011-07-01,XLK,-14.32,-17.59,-9.40,-20.31,17,bull,0
KLAC,2011-09-09,XLK,11.44,23.13,24.52,-4.12,7,bear,1
KLAC,2012-06-08,XLK,-5.38,9.96,7.33,-5.38,10,bull,1
KLAC,2012-10-26,XLK,-5.07,-1.84,17.62,-7.45,12,bull,1
KLAC,2012-12-07,XLK,4.26,19.90,16.91,-0.34,6,bull,1
KLAC,2015-01-02,XLK,-9.48,-11.72,-16.02,-16.02,43,bull,0
KLAC,2015-02-13,XLK,-2.20,-10.74,-7.79,-10.74,37,bull,1
KLAC,2015-04-17,XLK,0.38,-1.53,-11.82,-11.82,28,bull,1
KLAC,2015-08-21,XLK,-2.57,30.99,34.34,-4.71,10,bear,1
KLAC,2016-09-16,XLK,6.23,15.46,12.80,0.00,6,bull,1
KLAC,2017-09-08,XLK,6.75,3.85,5.41,0.00,3,bull,1
KLAC,2018-05-04,XLK,2.82,-5.58,7.67,-7.69,4,bull,1
KLAC,2018-07-20,XLK,7.32,-2.84,-15.58,-15.58,4,bull,0
KLAC,2018-10-19,XLK,8.14,-1.77,9.77,-1.77,17,bull,1
KLAC,2019-01-11,XLK,13.02,24.96,28.94,0.00,5,bear,1
KLAC,2020-04-03,XLK,14.24,28.22,30.90,0.00,7,bear,1
KLAC,2022-03-04,XLK,5.55,2.50,12.12,-1.24,23,bear,1
KLAC,2022-03-18,XLK,-11.51,-8.45,-14.88,-14.88,21,bull,1
KLAC,2022-05-20,XLK,-8.56,-4.65,0.15,-20.20,12,bear,0
KLAC,2022-07-22,XLK,-6.35,-19.80,-24.22,-31.25,3,bear,0
KLAC,2022-10-07,XLK,44.18,49.19,50.77,0.00,7,bear,1
KLAC,2022-10-28,XLK,18.76,14.94,21.75,0.00,4,bear,1
KLAC,2024-11-29,XLK,1.34,13.87,9.33,-2.93,11,bull,1
KLAC,2025-04-11,XLK,24.71,36.76,45.73,0.00,6,bear,1
LRCX,2000-08-18,XLK,-21.80,-35.42,-40.66,-45.69,26,bull,0
LRCX,2001-10-12,XLK,29.36,35.26,47.82,0.00,13,bear,1
LRCX,2002-03-01,XLK,-5.26,-17.42,-21.26,-21.26,1,bear,0
LRCX,2002-07-12,XLK,-10.83,-32.69,-47.34,-52.47,33,bear,0
LRCX,2002-10-11,XLK,17.88,5.39,23.90,-0.63,20,bear,1
LRCX,2003-01-10,XLK,1.87,1.14,-9.98,-9.98,7,bear,1
LRCX,2004-03-05,XLK,7.15,-11.21,-2.45,-12.10,35,bull,1
LRCX,2004-05-28,XLK,0.87,-1.73,-7.87,-17.80,23,bull,0
LRCX,2004-08-20,XLK,-3.13,6.84,20.48,-9.97,11,bear,1
LRCX,2006-08-18,XLK,3.92,21.68,36.53,-0.90,8,bull,1
LRCX,2007-02-23,XLK,8.83,25.20,21.82,0.00,8,bull,1
LRCX,2007-11-30,XLK,-15.21,-13.75,-14.75,-19.64,51,bull,0
LRCX,2008-01-25,XLK,-1.15,-7.32,4.72,-9.36,51,bear,1
LRCX,2008-02-08,XLK,0.76,7.19,4.81,-3.53,51,bear,1
LRCX,2008-08-08,XLK,-16.98,-40.65,-45.38,-50.08,36,bear,0
LRCX,2008-11-07,XLK,27.96,30.63,21.07,-0.94,23,bear,1
LRCX,2010-09-17,XLK,5.61,11.94,24.79,-3.87,2,bull,1
LRCX,2011-05-20,XLK,-5.96,-3.70,-21.69,-21.69,37,bull,0
LRCX,2011-06-24,XLK,-9.70,-17.61,-18.49,-20.50,32,bull,0
LRCX,2011-09-02,XLK,9.79,17.89,13.61,-1.13,22,bear,1
LRCX,2011-12-30,XLK,16.78,8.46,17.92,0.00,5,bull,1
LRCX,2012-06-01,XLK,-5.65,-8.11,-9.28,-9.28,30,bear,1
LRCX,2012-08-03,XLK,-2.31,-9.23,1.46,-10.58,21,bull,1
LRCX,2012-10-12,XLK,-2.40,2.83,8.68,-2.40,11,bull,1
LRCX,2015-04-17,XLK,5.71,8.51,0.73,0.00,6,bull,1
LRCX,2015-08-21,XLK,-13.49,2.26,7.49,-13.49,13,bear,1
LRCX,2015-09-04,XLK,-7.46,7.06,8.14,-12.18,11,bear,1
LRCX,2015-10-02,XLK,15.69,16.86,19.48,0.00,7,bear,1
LRCX,2015-10-23,XLK,1.36,4.96,-10.28,-11.27,4,bull,1
LRCX,2016-02-12,XLK,13.83,17.01,6.55,0.00,5,bear,1
LRCX,2018-07-13,XLK,-4.44,-13.69,-19.23,-19.23,31,bull,0
LRCX,2018-09-21,XLK,-8.31,-5.12,-16.18,-16.18,21,bull,0
LRCX,2018-10-19,XLK,3.48,-8.58,6.07,-8.58,17,bull,1
LRCX,2019-01-11,XLK,22.73,23.61,31.54,0.00,5,bear,1
LRCX,2020-04-03,XLK,2.76,18.06,25.33,-9.01,11,bear,1
LRCX,2021-09-17,XLK,-9.10,5.23,9.26,-10.18,11,bull,1
LRCX,2021-10-29,XLK,8.30,17.74,-8.13,-8.13,5,bull,1
LRCX,2022-02-25,XLK,-0.06,-11.42,1.00,-13.24,40,bear,1
LRCX,2022-05-13,XLK,-11.53,-9.91,9.38,-16.72,29,bear,0
LRCX,2022-07-22,XLK,-9.43,-23.97,-26.22,-37.07,19,bear,0
LRCX,2022-10-07,XLK,59.02,42.94,41.38,0.00,8,bear,1
LRCX,2022-10-21,XLK,11.75,1.61,16.50,0.00,6,bear,1
LRCX,2023-01-13,XLK,4.90,7.59,6.00,0.00,1,bull,1
LRCX,2024-08-23,XLK,0.74,-90.54,-91.15,-91.47,40,bull,0
LRCX,2024-11-08,XLK,8.87,6.57,17.53,0.00,29,bull,1
MSFT,2000-08-25,XLK,-14.08,-3.56,-0.36,-23.42,35,bull,0
MSFT,2000-10-20,XLK,3.32,-31.39,-9.88,-35.91,27,bear,0
MSFT,2001-01-05,XLK,10.52,5.96,5.03,0.00,16,bear,1
MSFT,2001-03-30,XLK,25.91,25.18,29.92,0.00,4,bear,1
MSFT,2001-09-10,XLK,16.48,32.27,35.67,0.00,12,bear,1
MSFT,2001-09-28,XLK,6.38,11.24,17.58,-2.32,10,bear,1
MSFT,2002-03-01,XLK,-12.63,-22.50,-20.39,-22.50,37,bear,0
MSFT,2002-05-10,XLK,-1.39,-7.44,-14.12,-20.74,27,bear,0
MSFT,2002-08-16,XLK,-9.12,1.78,8.56,-16.18,13,bear,0
MSFT,2002-10-11,XLK,6.66,-1.22,5.21,-1.22,5,bear,1
MSFT,2003-03-21,XLK,2.23,-1.82,6.73,-4.05,27,bull,1
MSFT,2003-11-28,XLK,5.66,6.43,2.12,0.00,5,bull,1
MSFT,2004-03-12,XLK,2.15,4.99,8.69,0.00,15,bull,1
MSFT,2004-04-02,XLK,1.18,1.84,12.13,-1.26,12,bull,1
MSFT,2004-12-23,XLK,-2.02,-5.50,-9.13,-9.13,32,bull,1
MSFT,2005-02-04,XLK,-3.39,-3.97,-2.89,-7.12,26,bull,1
MSFT,2005-04-01,XLK,1.12,1.96,-0.92,-1.92,18,bull,1
MSFT,2005-10-21,XLK,8.73,4.35,3.45,0.00,4,bear,1
MSFT,2006-06-02,XLK,5.76,10.26,17.29,0.00,14,bull,1
MSFT,2007-09-07,XLK,3.89,16.15,18.90,-1.34,5,bull,1
MSFT,2008-02-29,XLK,4.63,4.92,1.61,0.00,51,bear,1
MSFT,2008-06-20,XLK,-5.32,0.76,-8.94,-8.94,48,bear,1
MSFT,2008-08-08,XLK,-0.68,-22.69,-22.69,-22.69,41,bear,0
MSFT,2008-11-14,XLK,-2.85,0.15,-3.00,-13.11,27,bear,1
MSFT,2008-11-28,XLK,2.32,-13.94,-18.72,-18.72,25,bear,0
MSFT,2009-03-27,XLK,7.95,11.41,24.53,0.00,8,bear,1
MSFT,2010-06-18,XLK,5.21,-1.23,2.80,-5.15,23,bull,1
MSFT,2010-09-17,XLK,2.43,3.69,12.62,-1.59,10,bull,1
MSFT,2011-03-25,XLK,1.73,-2.83,-4.63,-6.97,18,bull,1
MSFT,2011-06-17,XLK,13.29,-1.03,11.60,-1.03,6,bull,1
MSFT,2011-09-09,XLK,0.55,-0.77,-5.24,-10.40,2,bear,1
MSFT,2011-12-09,XLK,8.65,17.29,23.04,-0.15,4,bull,1
MSFT,2012-08-17,XLK,2.06,-6.28,-13.22,-13.22,4,bull,1
MSFT,2012-11-02,XLK,-8.24,-7.25,-3.12,-8.24,23,bull,1
MSFT,2012-11-30,XLK,1.08,5.58,5.65,0.00,19,bull,1
MSFT,2012-12-21,XLK,5.01,4.56,6.40,0.00,16,bull,1
MSFT,2015-02-20,XLK,-6.57,9.17,6.96,-8.12,12,bull,1
MSFT,2015-04-17,XLK,-2.03,-3.70,-2.61,-7.25,4,bull,1
MSFT,2015-09-18,XLK,20.32,23.33,23.19,0.00,4,bear,1
MSFT,2016-05-27,XLK,-1.22,9.44,12.05,-3.78,9,bull,1
MSFT,2019-01-18,XLK,3.55,9.22,15.12,-4.10,6,bear,1
MSFT,2022-02-11,XLK,4.34,-2.81,-9.31,-9.31,51,bear,1
MSFT,2022-03-18,XLK,-9.76,-16.83,-18.45,-18.45,48,bull,0
MSFT,2022-05-27,XLK,-3.87,3.97,-0.71,-8.28,38,bear,1
MSFT,2022-10-07,XLK,8.12,7.38,-1.59,-3.14,19,bear,1
MSFT,2023-01-27,XLK,-1.18,11.59,18.93,-3.78,3,bull,1
MSFT,2024-08-23,XLK,2.61,2.64,-0.03,-3.70,6,bull,1
MSFT,2024-11-15,XLK,4.70,2.88,-2.06,-2.06,4,bull,1
MSFT,2025-01-31,XLK,-4.01,-12.18,6.23,-12.18,16,bull,1
MSFT,2025-03-21,XLK,3.45,18.84,26.03,-5.01,9,bear,1
MSFT,2025-12-12,XLK,-5.36,-17.41,-18.60,-19.18,19,bull,0
MU,2000-08-25,XLK,-41.26,-61.37,-47.80,-61.52,35,bull,0
MU,2000-10-20,XLK,35.14,15.50,53.52,-0.40,27,bear,1
MU,2001-07-27,XLK,-13.44,-56.66,-44.88,-56.66,25,bear,0
MU,2001-08-31,XLK,-38.75,-24.43,-17.07,-42.50,20,bear,0
MU,2001-10-12,XLK,26.44,45.43,68.89,0.00,14,bear,1
MU,2002-05-31,XLK,0.72,-17.92,-22.12,-22.12,51,bear,0
MU,2002-07-05,XLK,-19.20,-24.11,-49.04,-49.04,49,bear,0
MU,2002-09-06,XLK,-17.15,-5.64,-19.15,-27.76,40,bear,0
MU,2002-10-11,XLK,-0.93,-7.21,-26.50,-27.43,35,bear,0
MU,2003-01-17,XLK,-8.63,7.90,9.23,-12.52,21,bear,1
MU,2003-02-28,XLK,14.74,14.61,48.95,0.00,15,bear,1
MU,2003-12-26,XLK,17.25,9.46,15.79,0.00,3,bull,1
MU,2004-05-28,XLK,1.10,-6.82,-18.18,-23.48,51,bull,0
MU,2004-08-27,XLK,10.06,8.46,1.51,0.00,46,bull,1
MU,2005-02-11,XLK,-10.52,-17.22,-8.09,-18.17,22,bull,0
MU,2005-04-15,XLK,12.01,15.09,26.67,0.00,13,bear,1
MU,2006-08-04,XLK,13.60,-3.81,-11.18,-11.18,2,bull,1
MU,2006-11-10,XLK,-5.97,-2.33,-13.80,-13.80,35,bull,1
MU,2007-01-19,XLK,-6.21,-12.20,-15.23,-15.23,25,bull,0
MU,2007-03-02,XLK,0.79,4.29,10.33,-2.01,19,bull,1
MU,2007-03-23,XLK,-3.23,-0.91,6.21,-7.37,16,bull,1
MU,2007-08-31,XLK,-5.26,-8.16,-27.02,-27.02,38,bull,0
MU,2007-11-02,XLK,-6.33,-33.61,-18.98,-36.83,29,bull,0
MU,2007-11-30,XLK,-29.13,-13.51,-16.72,-32.56,25,bull,0
MU,2008-01-25,XLK,-3.71,-30.09,-1.66,-30.09,17,bear,0
MU,2008-04-11,XLK,19.46,3.51,-26.49,-26.49,6,bear,0
MU,2008-07-25,XLK,-9.21,-0.43,-23.98,-23.98,37,bear,0
MU,2008-09-05,XLK,-30.80,-12.67,-60.23,-63.55,31,bear,0
MU,2008-09-26,XLK,6.08,-38.29,-41.67,-57.88,28,bear,0
MU,2008-12-19,XLK,37.45,8.49,32.43,0.00,16,bear,1
MU,2010-06-04,XLK,-4.03,-15.12,-21.06,-23.52,31,bear,0
MU,2010-08-13,XLK,-5.06,6.88,8.43,-8.57,21,bear,1
MU,2011-07-01,XLK,-17.84,-28.39,-34.37,-34.37,29,bull,0
MU,2011-09-09,XLK,-18.92,-22.76,-16.22,-29.59,19,bear,0
MU,2012-05-11,XLK,4.71,8.98,20.18,-3.11,32,bull,1
MU,2012-11-02,XLK,14.50,23.84,39.32,-2.67,7,bull,1
MU,2015-02-13,XLK,-10.46,-12.52,-17.80,-17.80,51,bull,0
MU,2015-04-17,XLK,-6.40,-16.20,-31.10,-39.83,51,bull,0
MU,2015-07-17,XLK,-20.77,-15.49,0.87,-20.77,49,bull,0
MU,2015-09-11,XLK,19.35,-3.23,-9.42,-9.42,41,bear,1
MU,2015-12-04,XLK,-5.06,-21.65,-15.38,-28.63,29,bull,0
MU,2016-02-19,XLK,-1.87,-0.37,0.93,-10.65,18,bear,1
MU,2018-08-31,XLK,-2.85,-10.12,-14.04,-21.09,29,bull,0
MU,2018-09-21,XLK,-21.73,-19.52,-32.96,-32.96,26,bull,0
MU,2018-10-12,XLK,-2.50,-15.45,-10.98,-25.04,23,bull,0
MU,2018-11-09,XLK,-13.29,-8.70,-2.18,-23.12,19,bull,0
MU,2019-01-11,XLK,17.42,10.57,17.48,0.00,10,bear,1
MU,2019-06-14,XLK,36.90,30.98,51.88,0.00,5,bull,1
MU,2020-04-03,XLK,4.60,16.45,8.02,-4.27,13,bear,1
MU,2020-09-04,XLK,8.24,19.68,59.12,0.00,4,bull,1
MU,2021-07-30,XLK,-9.99,-13.43,-15.73,-17.67,18,bull,0
MU,2021-08-27,XLK,-3.82,-6.38,13.02,-8.54,14,bull,1
MU,2021-09-17,XLK,-8.83,12.13,12.09,-8.83,11,bull,1
MU,2021-10-29,XLK,11.93,27.74,8.71,0.00,5,bull,1
MU,2022-04-14,XLK,-0.73,-19.68,-11.35,-22.71,42,bear,0
MU,2022-05-13,XLK,-19.09,-10.70,-5.60,-22.13,38,bear,0
MU,2022-07-15,XLK,-1.27,-13.77,-13.98,-18.26,29,bear,0
MU,2022-10-07,XLK,18.59,4.08,7.68,-5.20,17,bear,1
MU,2023-01-06,XLK,5.08,-3.51,2.86,-3.51,4,bear,1
MU,2024-08-16,XLK,-11.62,8.07,-6.33,-16.01,43,bull,0
MU,2024-12-06,XLK,-3.08,-9.95,-9.31,-13.53,27,bull,1
MU,2025-01-10,XLK,-5.89,-4.69,-34.23,-38.80,22,bull,0
MU,2025-05-02,XLK,26.44,42.43,22.15,0.00,6,bear,1
NVDA,2000-10-27,XLK,-37.54,-54.01,-28.69,-54.01,23,bear,0
NVDA,2000-11-10,XLK,-40.93,-25.84,-30.09,-48.30,21,bear,0
NVDA,2000-12-29,XLK,26.40,17.50,75.03,0.00,14,bear,1
NVDA,2001-10-12,XLK,18.35,48.00,42.21,0.00,16,bear,1
NVDA,2002-03-15,XLK,-23.99,-19.35,-41.98,-41.98,51,bull,0
NVDA,2002-03-28,XLK,-22.21,-20.52,-59.19,-59.19,50,bull,0
NVDA,2002-05-03,XLK,1.32,-40.43,-70.67,-70.67,45,bear,0
NVDA,2002-07-12,XLK,-41.04,-41.70,-51.41,-55.10,35,bear,0
NVDA,2003-10-31,XLK,-6.07,6.11,2.30,-9.15,4,bull,1
NVDA,2004-05-28,XLK,-12.09,-29.62,-40.94,-56.96,27,bull,0
NVDA,2004-08-20,XLK,8.58,2.63,46.52,-0.93,15,bear,1
NVDA,2006-05-12,XLK,-10.97,-27.37,-3.82,-27.37,23,bull,0
NVDA,2006-06-23,XLK,6.48,24.38,40.02,-17.00,17,bear,0
NVDA,2007-04-05,XLK,14.91,19.52,43.13,0.00,6,bull,1
NVDA,2007-10-19,XLK,-12.15,2.21,-27.79,-27.79,51,bull,0
NVDA,2007-12-07,XLK,-22.87,-28.74,-44.25,-44.25,51,bull,0
NVDA,2008-02-08,XLK,-17.74,-16.79,1.17,-17.74,51,bear,0
NVDA,2008-03-28,XLK,19.91,31.52,2.66,-1.33,51,bear,1
NVDA,2008-07-25,XLK,16.61,7.84,-39.02,-39.02,35,bear,0
NVDA,2008-10-24,XLK,-14.73,-14.27,-11.99,-27.17,22,bear,0
